PGPGRP,CTPPGD,PGPRDC,PGDESC,TOTAV01
4180 ,Empire Hearth Accessories     ,CSI14H                             ,GRAPHITE STOVE INLAY**********,.00                      
4180 ,Empire Hearth Accessories     ,CSI15P                             ,PEARL STOVE INLAY*************,.00                      
4180 ,Empire Hearth Accessories     ,CSKB                               ,STOVE SHELF KIT L&R PORC BK   ,.00                      
4180 ,Empire Hearth Accessories     ,CSKF                               ,STOVE SHELF KIT L&R MATTE BK  ,2.00                     
4180 ,Empire Hearth Accessories     ,CSKM                               ,STOVE SHELF KIT L&R PORC MAHOG,2.00                     
4180 ,Empire Hearth Accessories     ,CS3SIDED                           ,3 SIDED CUSTOM SURROUND       ,.00                      
4180 ,Empire Hearth Accessories     ,CS4SIDED                           ,4 SIDED CUSTOM SURROUND       ,.00                      
4180 ,Empire Hearth Accessories     ,C203BL                             ,BK SURRND COVER 6X3X1 DVC20   ,3.00                     
4180 ,Empire Hearth Accessories     ,C203BZ                             ,BRNZ SURRND COVER 6X3X1 DVC20 ,.00                      
4180 ,Empire Hearth Accessories     ,C203DBL                            ,BK SURRND COVER 6X3X2.5 DVC20 ,2.00                     
4180 ,Empire Hearth Accessories     ,C203DBZ                            ,BRZ SURRND COVER 6X3X2.5 DVC20,.00                      
4180 ,Empire Hearth Accessories     ,C206BL                             ,BK SURRND COVER 6X6X1 DVC20   ,2.00                     
4180 ,Empire Hearth Accessories     ,C206BZ                             ,BRNZ SURRND COVER 6X6X1 DVC20 ,.00                      
4180 ,Empire Hearth Accessories     ,C206DBL                            ,BK SURRND COVER 6X6X2.5 DVC20 ,.00                      
4180 ,Empire Hearth Accessories     ,C206DBZ                            ,BRZ SURRND COVER 6X6X2.5 DVC20,.00                      
4180 ,Empire Hearth Accessories     ,C263BL                             ,BK SURRND COVER 6X3X1 DVC26   ,1.00                     
4180 ,Empire Hearth Accessories     ,C263BZ                             ,BRNZ SURRND COVER 6X3X1 DVC26 ,.00                      
4180 ,Empire Hearth Accessories     ,C266BL                             ,BK SURRND COVER 6X6X1 DVC26   ,.00                      
4180 ,Empire Hearth Accessories     ,C266BZ                             ,BRNZ SURRND COVER 6X6X1 DVC26 ,.00                      
4180 ,Empire Hearth Accessories     ,C283BL                             ,BK SURRND COVER 6X3X1 DVC28   ,2.00                     
4180 ,Empire Hearth Accessories     ,C283BZ                             ,BRNZ SURRND COVER 6X3X1 DVC28 ,2.00                     
4180 ,Empire Hearth Accessories     ,C286BL                             ,BK SURRND COVER 6X6X1 DVC28   ,1.00                     
4180 ,Empire Hearth Accessories     ,C286BZ                             ,BRNZ SURRND COVER 6X6X1 DVC28 ,3.00                     
4180 ,Empire Hearth Accessories     ,DCG24BL                            ,"24""BLACK DECORATIVE CAST GRATE",3.00                     
4180 ,Empire Hearth Accessories     ,DCSL30BL                           ,CABINET WRAP FOR VFSL30       ,1.00                     
4180 ,Empire Hearth Accessories     ,DDF36CPD                           ,FORGED IRON DOOR/FRAME DVCX36 ,.00                      
4180 ,Empire Hearth Accessories     ,DDF40CPD                           ,FORGED IRN TRAD DOOR DVCT40***,1.00                     
4180 ,Empire Hearth Accessories     ,DDF42CPD                           ,FORGED IRON DOOR/FRAME DVCX42 ,.00                      
4180 ,Empire Hearth Accessories     ,DFB-30-CCBL                        ,BARRIER SCREEN (PRE2015 DVP30),.00                      
4180 ,Empire Hearth Accessories     ,DFB25RBL                           ,MT BK ECLIPSE SB FRNT DVL25   ,.00                      
4180 ,Empire Hearth Accessories     ,DFB25RHP                           ,HMR PWTR ECLIPSE SB FRNT DVL25,.00                      
4180 ,Empire Hearth Accessories     ,DFB33RBL                           ,MATTE BK ECLIPSE SB FRNT DVL33,.00                      
4180 ,Empire Hearth Accessories     ,DFB33RHP                           ,HMR PWTR ECLIPSE SB FRNT DVL33,.00                      
4180 ,Empire Hearth Accessories     ,DFD20DBL                           ,BK TRANSOM FAUX DR FRONT DVC20,.00                      
4180 ,Empire Hearth Accessories     ,DFD20HBL                           ,BK HORIZON FAUX DR FRNT DVC20 ,.00                      
4180 ,Empire Hearth Accessories     ,DFD26DBL                           ,BK TRANSOM FAUX DR FRONT DVC26,.00                      
4180 ,Empire Hearth Accessories     ,DFD26HBL                           ,BK HORIZON FAUX DR FRNT DVC26 ,2.00                     
4180 ,Empire Hearth Accessories     ,DFD28DBL                           ,BK TRANSOM FAUX DR FRONT DVC28,.00                      
4180 ,Empire Hearth Accessories     ,DFD28HBL                           ,BK HORIZON FAUX DR FRNT DVC28 ,2.00                     
4180 ,Empire Hearth Accessories     ,DFED409SS                          ,"SS FRAME, EXTERIOR DVCT40CSP  ",.00                      
4180 ,Empire Hearth Accessories     ,DFED489SS                          ,SS FRAME FOR EXTERIOR DVLL48SP,1.00                     
4180 ,Empire Hearth Accessories     ,DFEV60LSS                          ,EXT FRM SS W/GLSS/SCRN VFLB60 ,2.00                     
4180 ,Empire Hearth Accessories     ,DFF30BL                            ,FORGED IRON FRONT BLACK DVCT30,.00                      
4180 ,Empire Hearth Accessories     ,DFF30CBL                           ,RECTANGLE INSET BLACK DVCT30  ,.00                      
4180 ,Empire Hearth Accessories     ,DFF30CBZT                          ,RECTANGLE INSET BRONZE DVCT30 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF30CPD                           ,FRONT INSET RECT PEWTR DVCT30 ,1.00                     
4180 ,Empire Hearth Accessories     ,DFF30FBZT                          ,FORGED IRON FRONT BRNZE DVCT30,.00                      
4180 ,Empire Hearth Accessories     ,DFF30FPD                           ,FORGED IRON FRONT PEWTR DVCT30,3.00                     
4180 ,Empire Hearth Accessories     ,DFF30RBL                           ,ARCH INSET BLACK DVCT30       ,.00                      
4180 ,Empire Hearth Accessories     ,DFF30RBZT                          ,ARCH INSET BRONZE DVCT30      ,.00                      
4180 ,Empire Hearth Accessories     ,DFF30RPD                           ,FRONT INSET ARCH PEWTR DVCT30 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF35BL                            ,FORGED IRON FRAME BLACK DVCT35,.00                      
4180 ,Empire Hearth Accessories     ,DFF35CBL                           ,RECT INSET BLACK DVCT35       ,.00                      
4180 ,Empire Hearth Accessories     ,DFF35CBZT                          ,RECTANGLE INSET BRNZ DVCT35   ,.00                      
4180 ,Empire Hearth Accessories     ,DFF35CPD                           ,RECT IRON INSET PEWT DVCT35   ,1.00                     
4180 ,Empire Hearth Accessories     ,DFF35FBZT                          ,FORGED IRON FRAME BRNZ DVCT35 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF35FPD                           ,FORGED IRON FRONT PEWT DVCT35 ,1.00                     
4180 ,Empire Hearth Accessories     ,DFF35RBL                           ,ARCH INSET BLACK DVCT35       ,.00                      
4180 ,Empire Hearth Accessories     ,DFF35RBZT                          ,ARCH INSET BRONZE DVCT35      ,.00                      
4180 ,Empire Hearth Accessories     ,DFF35RPD                           ,FRONT INSET ARCH PEWTR DVCT35 ,2.00                     
4180 ,Empire Hearth Accessories     ,DFF36BL                            ,FORGED IRON FRONT BLACK DVCT36,.00                      
4180 ,Empire Hearth Accessories     ,DFF36BZT                           ,FORGED IRON FRONT BRNZ DVCT36 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF36CBL                           ,"RECT FRONT INSET,BLACK DVCT36 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF36CPD                           ,"RECT FRONT INSET,PEWTR DVCT36 ",2.00                     
4180 ,Empire Hearth Accessories     ,DFF36FBZT                          ,"RECT FRONT INSET,BRNZE DVCT36 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF36FPD                           ,FORGED IRON FRONT PEWT DVCT36 ,2.00                     
4180 ,Empire Hearth Accessories     ,DFF36LBL                           ,FORGED IRON FRAME BLACK DVLL36,.00                      
4180 ,Empire Hearth Accessories     ,DFF36LBZT                          ,"1"" ADJ BEVELED TRIM KIT-BRONZE",.00                      
4180 ,Empire Hearth Accessories     ,DFF36LFPD                          ,"FRONT,3""FORG IRON PWTR DVLL36 ",1.00                     
4180 ,Empire Hearth Accessories     ,DFF36RBL                           ,"ARCH FRONT INSET, BLACK DVCT36",.00                      
4180 ,Empire Hearth Accessories     ,DFF36RBZT                          ,"ARCH FRONT INSET,BRNZ DVCT36  ",.00                      
4180 ,Empire Hearth Accessories     ,DFF36RPD                           ,"ARCH FRONT INSET,PEWT DVCT36  ",1.00                     
4180 ,Empire Hearth Accessories     ,DFF40BL                            ,FORGED IRON FRONT BLACK DVCT40,.00                      
4180 ,Empire Hearth Accessories     ,DFF40BZT                           ,FORGED IRON FRONT BRNZ DVCT40 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF40CBL                           ,"RECT FRONT INSET,BLACK DVCT40 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF40CPD                           ,"RECT FRONT INSET,PEWTR DVCT40 ",1.00                     
4180 ,Empire Hearth Accessories     ,DFF40FBZT                          ,"RECT FRONT INSET,BRNZE DVCT40 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF40FPD                           ,FORGED IRON FRONT PEWT DVCT40 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF40RBL                           ,"ARCH FRONT INSET, BLACK DVCT40",.00                      
4180 ,Empire Hearth Accessories     ,DFF40RBZT                          ,"ARCH FRONT INSET,BRNZE DVCT40 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF40RPD                           ,"ARCH FRONT INSET,PEWT DVCT40  ",.00                      
4180 ,Empire Hearth Accessories     ,DFF48FPD                           ,FORGED IRON FRONT PEWT DVLL48 ,5.00                     
4180 ,Empire Hearth Accessories     ,DFF48LBL                           ,FORGED IRON FRONT BLCK DVLL48 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF48LBZT                          ,FORGED IRON FRONT BRNZ DVLL48 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF50BL                            ,FORGED IRON FRONT BLACK DVCT50,.00                      
4180 ,Empire Hearth Accessories     ,DFF50BZT                           ,FORGED IRON FRONT BRNZE DVCT50,.00                      
4180 ,Empire Hearth Accessories     ,DFF50CBL                           ,"RECT FRONT INSET,BLACK DVCT50 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF50CPD                           ,"RECT FRONT INSET,PWTR DVCT50  ",.00                      
4180 ,Empire Hearth Accessories     ,DFF50FBZT                          ,"RECT FRONT INSET,BRNZE DVCT50 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF50FPD                           ,FORGED IRON FRONT PEWT DVCT50 ,.00                      
4180 ,Empire Hearth Accessories     ,DFF50RBL                           ,"ARCH FRONT INSET,BLACK DVCT50 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF50RBZT                          ,"ARCH FRONT INSET,BRNZE DVCT50 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF50RPD                           ,"ARCH FRONT INSET,PWTR DVCT50  ",1.00                     
4180 ,Empire Hearth Accessories     ,DFF60FPD                           ,"FORGED IRON FRONT,PEWT DVLL60 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF60LBL                           ,FORGED IRON FRAME BLACK DVLL60,.00                      
4180 ,Empire Hearth Accessories     ,DFF60LBZT                          ,"FORGED IRON FRONT,BRNZ DVLL60 ",.00                      
4180 ,Empire Hearth Accessories     ,DFF60TLBL                          ,"BLACK DEC. FORGED FRONT,DVCTL ",.00                      
4180 ,Empire Hearth Accessories     ,DFF60TLBZT                         ,"BRNZE DEC. FORGED FRONT,DVCTL ",.00                      
4180 ,Empire Hearth Accessories     ,DFF60TLHP                          ,"PEWTER DEC. FORGED FRONT,DVCTL",.00                      
4180 ,Empire Hearth Accessories     ,DFF72FPD                           ,"3"" FORGED IRON FRONT PEWT DVLL",6.00                     
4180 ,Empire Hearth Accessories     ,DFF72LBL                           ,FORGED IRON FRONT BLACK DVLL72,.00                      
4180 ,Empire Hearth Accessories     ,DFL721BL                           ,.75 BLACK FRONT VFLL72********,3.00                     
4180 ,Empire Hearth Accessories     ,DFQ25M4BL                          ,4 SIDED BK SB SURRND DVL25FP  ,.00                      
4180 ,Empire Hearth Accessories     ,DFQ25M4BLSS                        ,4 SIDED BLK/SS SURR DVL25FP SB,.00                      
4180 ,Empire Hearth Accessories     ,DFQ274NB                           ,3.5 BR NCKL FRONT DVLL/T27****,.00                      
4180 ,Empire Hearth Accessories     ,DFQ33M4BL                          ,4 SIDED BK SURROUND DVL33FP SB,.00                      
